TRACKID,BIRD_ID,FILE,LOGGER,EVENT,SUBEVENT,N_INGESTIONS,MULT,OVERLAP,ASY,DETECTED,ONSET_TEMP_T0,ONSET_DATE,ONSET_TIME,TIME,ONSET_HOUR,LON,LAT,SPD_BEF,SPD_AFT,CALC_SPD,MIN_TEMP,MIN_TEMP_DATE,MIN_TEMP_TIME,INT_T0,INT_T1,TRIM_T0,TRIM_T1,END_TEMP_T1,END_DATE,END_TIME,TYPE,MIN_SHAPE,INITIAL_RISE,IR_DUR,IR_BASE,OI_SST,SHCa,m_MOR_BANK,Mf_EST_ALL,MEAL_MASS,ITEM_MASS,PLOT_MEAL_MASS,PLOT_ITEM_MASS,LOW_RES_DEP,HIGH_RES_DEP,COL_DIST,NOTES,SUNRISE,SUNSET,DAY,TWILIGHT_1,TWILIGHT_2,LIGHT,MOR,MOR_2K
#04_1a,4,#04_MT101_220208.TXT,101,38,0,1,no,NONE,Y,Y,39.3921,21/02/2008,00:52:26,21/02/2008 00:52:00,0,-56.81268189,-51.08199878,0.555555556,0.555555556,0.899295403,38.4269,21/02/2008,00:53:29,5.62,5.62,4.61,4.61,39.392,21/02/2008,01:04:28,CDER,BLUNT,N,,,8.13693479,4,0.0083,5.4,5.4,5.4,1,1,235,NA,1304.3,,21/02/2008 09:01,21/02/2008 22:59,N,21/02/2008 08:25,21/02/2008 23:34,D,0,0
#04_1a,4,#04_MT101_220208.TXT,101,39,0,1,no,NONE,Y,Y,39.1439,21/02/2008,12:35:28,21/02/2008 12:35:00,12,-52.75715789,-53.08898001,17.75,0,9.608595498,29.547,21/02/2008,12:41:28,290.52,290.52,245.23,245.23,38.772,21/02/2008,14:03:13,CDER,BLUNT,N,,,6.707413275,4,0.0083,269.8,269.8,269.8,1,1,2618,NA,974.2,,21/02/2008 08:40,21/02/2008 22:47,D,21/02/2008 08:03,21/02/2008 23:25,L,0,0
#04_1a,4,#04_MT101_220208.TXT,101,40,0,1,no,NONE,Y,Y,38.8342,21/02/2008,17:22:28,21/02/2008 17:22:00,17,-48.95504233,-53.5507067,25.47222222,21.11111111,11.19641823,37.8229,21/02/2008,17:24:35,31.54,31.54,29.99,29.99,38.214,21/02/2008,18:01:30,CDER,BLUNT,N,,,5.515237237,4,0.0083,28.5,28.5,28.5,1,1,4949,NA,716.8,,21/02/2008 08:24,21/02/2008 22:33,D,21/02/2008 07:46,21/02/2008 23:11,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,1,0,1,no,NONE,Y,Y,38.9578,25/02/2008,12:36:41,25/02/2008 12:36:00,12,-38.05402176,-54.01066439,0,0,1.24907569,36.4668,25/02/2008,12:37:59,10.87,10.87,8.86,8.86,38.896,25/02/2008,12:49:50,PDER,SHARP,N,,,3.53669903,4,0.0083,9.2,9.2,9.2,1,1,10,299,0.3,,25/02/2008 07:47,25/02/2008 21:41,D,25/02/2008 07:09,25/02/2008 22:19,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,2,0,1,no,NONE,Y,Y,38.7098,25/02/2008,14:58:08,25/02/2008 14:58:00,14,-38.05616834,-53.95738272,23.05555556,0,5.865603691,27.0318,25/02/2008,15:00:57,93.72,93.72,72.46,72.46,39.02,25/02/2008,15:28:23,PDER,SHARP,N,,,3.549958945,4,0.0083,80.3,80.3,80.3,1,1,43,81,5.6,,25/02/2008 07:47,25/02/2008 21:41,D,25/02/2008 07:09,25/02/2008 22:19,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,3,0,1,yes,NONE,Y,Y,39.3299,25/02/2008,17:24:49,25/02/2008 17:24:00,17,-37.521217,-52.95937131,17.19444444,8.361111111,13.12166263,22.3143,25/02/2008,17:40:01,423.03,423.03,246.2,246.2,38.958,25/02/2008,18:35:19,M_PDER,SHARP,N,,,3.823406629,4,0.0083,358.9,358.9,NA,1,0,2859,NA,121.8,,25/02/2008 07:47,25/02/2008 21:37,D,25/02/2008 07:10,25/02/2008 22:14,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,3,1,2,yes,NONE,N,Y,39.3299,25/02/2008,17:24:49,25/02/2008 17:24:00,17,-37.521217,-52.95937131,17.19444444,8.361111111,13.12166263,23.9991,25/02/2008,17:27:06,,,,,23.999,25/02/2008,17:27:06,PDER,SHARP,N,,,3.823406629,4,0.0083,0,NA,179.4,0,1,2859,NA,121.8,,25/02/2008 07:47,25/02/2008 21:37,D,25/02/2008 07:10,25/02/2008 22:14,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,3,2,2,yes,RISE,Y,Y,23.999,25/02/2008,17:27:06,25/02/2008 17:27:00,17,-37.5138004,-52.94477124,8.361111111,1.166666667,0.171944598,22.4106,25/02/2008,17:40:10,,,,,38.958,25/02/2008,18:35:19,PDER,SHARP,N,,,3.826586801,4,0.0083,0,NA,179.4,0,1,2598,NA,123.5,,25/02/2008 07:47,25/02/2008 21:37,D,25/02/2008 07:10,25/02/2008 22:14,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,4,0,1,no,NONE,Y,Y,38.9578,25/02/2008,18:35:44,25/02/2008 18:35:00,18,-37.33964108,-52.5612107,19.72222222,0.805555556,5.422682315,24.0954,25/02/2008,18:41:47,208.83,208.83,138.49,138.49,39.2,25/02/2008,19:17:21,PDER,SHARP,N,,,3.96832194,4,0.0083,179.8,179.8,179.8,1,1,2027,NA,167.7,,25/02/2008 07:47,25/02/2008 21:36,D,25/02/2008 07:11,25/02/2008 22:12,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,5,0,1,no,NONE,Y,Y,38.9578,25/02/2008,23:55:02,25/02/2008 23:55:00,23,-37.23746633,-51.85737505,1.138888889,0,0.291071284,34.6857,25/02/2008,23:56:23,31.81,31.81,28.76,28.76,38.71,26/02/2008,00:17:14,CDER,SHARP,N,,,4.31005977,4,0.0083,27.7,27.7,27.7,1,1,3981,NA,245.2,,25/02/2008 07:48,25/02/2008 21:34,N,25/02/2008 07:12,25/02/2008 22:10,D,0,0
#10_1a,10,#10_MT101_120308.TXT,101,6,0,1,no,NONE,Y,Y,38.5858,26/02/2008,03:45:04,26/02/2008 03:45:00,3,-37.17496377,-51.89653063,1.166666667,0.666666667,0.515092969,35.6966,26/02/2008,03:46:31,22.48,22.48,18.87,18.87,38.462,26/02/2008,04:05:00,CDER,BLUNT,N,,,4.284500062,4,0.0083,19.7,19.7,19.7,1,1,3806,NA,241.9,,26/02/2008 07:50,26/02/2008 21:32,N,26/02/2008 07:14,26/02/2008 22:07,D,0,0
#10_1a,10,#10_MT101_120308.TXT,101,7,0,1,no,NONE,Y,Y,38.7098,26/02/2008,07:58:11,26/02/2008 07:58:00,7,-36.57601284,-52.19599947,15.97222222,12.08333333,6.862021581,37.8147,26/02/2008,07:58:56,4.28,4.28,3.7,3.7,38.586,26/02/2008,08:11:25,CDER,BLUNT,N,,,4.075151587,4,0.0083,3.7,3.7,3.7,1,1,3341,NA,224.2,,26/02/2008 07:47,26/02/2008 21:30,D,26/02/2008 07:11,26/02/2008 22:06,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,8,0,1,no,NONE,Y,Y,39.7641,26/02/2008,12:47:28,26/02/2008 12:47:00,12,-35.55430832,-54.09043695,7.555555556,15.41666667,1.42805682,36.3224,26/02/2008,12:48:27,17.87,17.87,15.07,15.07,39.764,26/02/2008,13:00:40,PDER,SHARP,Y,00:13:04,38.7098,3.131292923,4,0.0083,14.7,14.7,14.7,1,1,861,122,163.4,,26/02/2008 07:39,26/02/2008 21:29,D,26/02/2008 07:01,26/02/2008 22:07,L,1,1
#10_1a,10,#10_MT101_120308.TXT,101,9,0,1,no,NONE,Y,Y,39.2681,26/02/2008,14:22:29,26/02/2008 14:22:00,14,-35.22691814,-54.43860875,14.91666667,20.63888889,7.508804578,18.2226,26/02/2008,14:22:29,707.4,707.4,629.26,629.26,39.268,26/02/2008,16:37:30,PDER,SHARP,N,,,2.833096073,4,0.0083,584.8,584.8,584.8,1,1,819,993,189.8,,26/02/2008 07:37,26/02/2008 21:29,D,26/02/2008 06:59,26/02/2008 22:07,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,10,0,1,no,NONE,Y,Y,39.0201,27/02/2008,04:02:19,27/02/2008 04:02:00,4,-36.96673194,-53.32119503,1.138888889,0.666666667,0.066832123,35.4078,27/02/2008,04:02:19,28.31,28.31,25.61,25.61,38.71,27/02/2008,04:28:44,PDER,SHARP,N,,,3.634543458,4,0.0083,24.1,24.1,24.1,1,1,2019,1451,104.7,,27/02/2008 07:48,27/02/2008 21:31,N,27/02/2008 07:11,27/02/2008 22:08,D,0,0
#10_1a,10,#10_MT101_120308.TXT,101,11,0,1,no,NONE,Y,Y,39.5161,27/02/2008,08:45:19,27/02/2008 08:45:00,8,-37.21848095,-53.55292144,0,0,0.332379437,16.1045,27/02/2008,08:52:47,476.47,476.47,356.2,356.2,39.826,27/02/2008,09:56:43,LDER,SHARP,N,,,3.593404298,4,0.0083,399.5,399.5,399.5,1,1,578,659,74.7,,27/02/2008 07:49,27/02/2008 21:33,D,27/02/2008 07:12,27/02/2008 22:09,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,12,0,1,no,NONE,Y,Y,39.3921,27/02/2008,13:47:16,27/02/2008 13:47:00,13,-35.92107416,-53.35791352,26.02777778,0,0.250080586,36.8038,27/02/2008,13:48:27,9.64,9.64,7.64,7.64,39.144,27/02/2008,13:55:26,PDER,SHARP,N,,,3.319922494,4,0.0083,8,8,8,1,1,3190,3107,157.9,,27/02/2008 07:44,27/02/2008 21:27,D,27/02/2008 07:07,27/02/2008 22:04,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,13,0,1,no,NONE,Y,Y,39.0201,27/02/2008,14:08:10,27/02/2008 14:08:00,14,-35.64890354,-53.30909877,26.5,4.361111111,11.47092684,37.911,27/02/2008,14:08:25,2.01,2.01,1.86,1.86,39.02,27/02/2008,14:13:03,PDER,SHARP,N,,,3.274110817,4,0.0083,1.7,1.7,1.7,1,1,3383,3509,176.5,,27/02/2008 07:43,27/02/2008 21:26,D,27/02/2008 07:06,27/02/2008 22:02,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,14,0,1,yes,NONE,Y,Y,39.2059,27/02/2008,14:15:34,27/02/2008 14:15:00,14,-35.57778482,-53.29193272,26.5,4.361111111,11.47092684,18.0781,27/02/2008,14:20:41,483.77,483.77,407.14,407.14,39.392,27/02/2008,15:22:08,M_PDER,SHARP,N,,,3.274405641,4,0.0083,405.5,405.5,NA,1,0,3291,3474,181.5,,27/02/2008 07:42,27/02/2008 21:26,D,27/02/2008 07:06,27/02/2008 22:02,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,14,1,3,yes,NONE,N,Y,39.2059,27/02/2008,14:15:34,27/02/2008 14:15:00,14,-35.57778482,-53.29193272,26.5,4.361111111,11.47092684,24.8175,27/02/2008,14:15:31,,,,,25.349,27/02/2008,14:18:15,PDER,SHARP,N,,,3.274405641,4,0.0083,0,NA,135.2,0,1,3291,3474,181.5,,27/02/2008 07:42,27/02/2008 21:26,D,27/02/2008 07:06,27/02/2008 22:02,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,14,2,3,yes,RISE,N,Y,25.349,27/02/2008,14:18:15,27/02/2008 14:18:00,14,-35.55230568,-53.28581719,4.361111111,15.05555556,0.172598343,18.0781,27/02/2008,14:20:41,,,,,33.991,27/02/2008,14:37:12,PDER,SHARP,N,,,3.275724022,4,0.0083,0,NA,135.2,0,1,3388,3387,183.3,,27/02/2008 07:42,27/02/2008 21:25,D,27/02/2008 07:06,27/02/2008 22:02,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,14,3,3,yes,RISE,Y,Y,33.991,27/02/2008,14:37:12,27/02/2008 14:37:00,14,-35.36847783,-53.24263929,15.05555556,27.08333333,15.79168385,21.8329,27/02/2008,14:39:25,,,,,39.392,27/02/2008,15:22:08,PDER,SHARP,N,,,3.178645837,4,0.0083,0,NA,135.2,0,1,3403,3497,196.4,,27/02/2008 07:42,27/02/2008 21:25,D,27/02/2008 07:05,27/02/2008 22:01,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,15,0,1,no,NONE,Y,Y,39.7019,27/02/2008,17:42:57,27/02/2008 17:42:00,17,-33.81206131,-53.54717664,7.861111111,0,6.007033767,31.0754,27/02/2008,17:46:07,80.76,80.76,59.25,59.25,39.33,27/02/2008,18:09:11,LDER,SHARP,N,,,2.743821075,4,0.0083,65.8,65.8,65.8,1,1,3001,NA,283.2,,27/02/2008 07:35,27/02/2008 21:19,D,27/02/2008 06:58,27/02/2008 21:56,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,16,0,1,no,NONE,Y,Y,39.3921,27/02/2008,21:43:49,27/02/2008 21:43:00,21,-31.99133095,-52.79500742,0,0,5.201278327,38.2479,27/02/2008,21:44:48,6.41,6.41,5.68,5.68,39.268,27/02/2008,21:55:51,CDER,BLUNT,N,,,2.705310753,4,0.0083,5.3,5.3,5.3,1,1,3274,NA,423.6,,27/02/2008 07:29,27/02/2008 21:10,N,27/02/2008 06:53,27/02/2008 21:46,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,17,0,1,no,NONE,Y,Y,39.3299,28/02/2008,07:41:20,28/02/2008 07:41:00,7,-31.18445516,-53.27395308,15.55555556,0,5.265173892,24.8175,28/02/2008,07:45:19,171.21,171.21,129.89,129.89,38.834,28/02/2008,08:20:29,PDER,SHARP,N,,,2.391099648,4,0.0083,139.6,139.6,139.6,1,1,3786,NA,459.7,,28/02/2008 07:27,28/02/2008 21:06,D,28/02/2008 06:50,28/02/2008 21:42,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,18,0,1,no,NONE,Y,Y,39.0818,28/02/2008,09:35:04,28/02/2008 09:35:00,9,-30.53132229,-53.33158791,12.05555556,0.527777778,4.663772855,32.9528,28/02/2008,09:37:21,30.15,30.15,21.47,21.47,39.144,28/02/2008,09:49:44,PDER,SHARP,N,,,2.237180321,4,0.0083,24.6,24.6,24.6,1,1,4051,NA,500.7,,28/02/2008 07:24,28/02/2008 21:03,D,28/02/2008 06:48,28/02/2008 21:40,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,19,0,1,no,NONE,Y,Y,38.7719,28/02/2008,12:27:50,28/02/2008 12:27:00,12,-29.42830462,-54.3120574,27.52777778,25.97222222,16.86063929,30.2946,28/02/2008,12:29:22,34.44,34.44,26.09,26.09,38.896,28/02/2008,12:48:32,LDER,SHARP,N,,,2.062800456,4,0.0083,28.3,28.3,28.3,1,1,5258,NA,562,,28/02/2008 07:18,28/02/2008 21:01,D,28/02/2008 06:40,28/02/2008 21:38,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,20,0,1,yes,NONE,Y,Y,38.3998,28/02/2008,16:41:00,28/02/2008 16:41:00,16,-25.71666114,-54.84043952,19.33333333,18,4.357456711,31.3607,28/02/2008,16:43:43,33.64,33.64,22.91,22.91,38.4,28/02/2008,16:56:33,M_PDER,SHARP,N,,,1.923621339,4,0.0083,27.8,27.8,NA,1,0,4627,NA,801.9,,28/02/2008 07:02,28/02/2008 20:47,D,28/02/2008 06:24,28/02/2008 21:25,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,20,1,2,yes,NONE,N,Y,38.7719,28/02/2008,12:27:50,28/02/2008 12:27:00,12,-29.42830462,-54.3120574,27.52777778,25.97222222,16.86063929,34.791,28/02/2008,16:41:39,,,,,35.545,28/02/2008,16:42:33,PDER,SHARP,N,,,2.062800456,4,0.0083,0,NA,13.9,0,1,5258,NA,562,,28/02/2008 07:18,28/02/2008 21:01,D,28/02/2008 06:40,28/02/2008 21:38,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,20,2,2,yes,RISE,Y,Y,35.545,28/02/2008,16:42:33,28/02/2008 16:42:00,16,-25.71177898,-54.8381174,19.33333333,18,4.357456711,31.3607,28/02/2008,16:43:43,,,,,38.4,28/02/2008,16:56:33,PDER,SHARP,N,,,1.923772241,4,0.0083,0,NA,13.9,0,1,4627,NA,802.2,,28/02/2008 07:02,28/02/2008 20:47,D,28/02/2008 06:24,28/02/2008 21:25,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,21,0,1,no,NONE,Y,Y,38.6482,28/02/2008,19:30:59,28/02/2008 19:30:00,19,-23.992608,-54.20771189,12.11111111,11.69444444,9.317877242,33.4004,28/02/2008,19:32:05,22.77,22.77,19.46,19.46,38.648,28/02/2008,19:46:03,PDER,SHARP,N,,,2.840836085,4,0.0083,19.2,19.2,19.2,1,1,4485,NA,914.9,,28/02/2008 06:56,28/02/2008 20:39,D,28/02/2008 06:19,28/02/2008 21:16,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,22,0,1,no,NONE,Y,Y,39.0822,28/02/2008,21:59:52,28/02/2008 21:59:00,21,-22.7965378,-54.06620108,10.33333333,0.777777778,6.509574524,37.016,28/02/2008,22:00:41,9.37,5.46,8.28,4.67,38.524,28/02/2008,22:09:33,PDER,SHARP,N,,,3.051556412,4,0.0083,7.8,7.8,7.8,1,1,3968,NA,993.8,,28/02/2008 06:52,28/02/2008 20:34,N,28/02/2008 06:15,28/02/2008 21:11,D,0,0
#10_1a,10,#10_MT101_120308.TXT,101,23,0,1,no,NONE,Y,Y,38.8961,28/02/2008,22:48:31,28/02/2008 22:48:00,22,-22.64016461,-54.0259623,1.527777778,1.75,0.005066126,38.4067,28/02/2008,22:48:53,0.62,0.62,0.57,0.57,38.772,28/02/2008,22:50:53,PDER,SHARP,N,,,3.04963282,4,0.0083,0.5,0.5,0.5,1,1,3972,NA,1004.4,,28/02/2008 06:51,28/02/2008 20:33,N,28/02/2008 06:14,28/02/2008 21:10,D,0,0
#10_1a,10,#10_MT101_120308.TXT,101,24,0,1,yes,NONE,Y,Y,38.7719,28/02/2008,22:51:03,28/02/2008 22:51:00,22,-22.63998798,-54.02555599,1.527777778,1.75,0.306633916,36.9697,28/02/2008,22:53:53,6.23,6.23,3.85,3.85,38.958,28/02/2008,23:00:38,M_PDER,SHARP,N,,,3.049823905,4,0.0083,5.3,5.3,NA,1,0,3972,NA,1004.4,,28/02/2008 06:51,28/02/2008 20:33,N,28/02/2008 06:14,28/02/2008 21:10,D,0,0
#10_1a,10,#10_MT101_120308.TXT,101,24,1,2,yes,NONE,N,Y,38.7719,28/02/2008,22:51:03,28/02/2008 22:51:00,22,-22.63998798,-54.02555599,1.527777778,1.75,0.306633916,37.8665,28/02/2008,22:51:23,,,,,38.338,28/02/2008,22:52:49,PDER,SHARP,N,,,3.049823905,4,0.0083,0,NA,2.6,0,1,3972,NA,1004.4,,28/02/2008 06:51,28/02/2008 20:33,N,28/02/2008 06:14,28/02/2008 21:10,D,0,0
#10_1a,10,#10_MT101_120308.TXT,101,24,2,2,yes,RISE,Y,Y,38.3379,28/02/2008,22:52:49,28/02/2008 22:52:00,22,-22.63986478,-54.02527258,1.527777778,1.75,0.306633916,37.0624,28/02/2008,22:53:53,,,,,38.958,28/02/2008,23:00:38,CDER,BLUNT,N,,,3.049957148,4,0.0083,0,NA,2.6,0,1,3972,NA,1004.5,,28/02/2008 06:51,28/02/2008 20:33,N,28/02/2008 06:14,28/02/2008 21:10,D,0,0
#10_1a,10,#10_MT101_120308.TXT,101,25,0,1,yes,NONE,Y,Y,38.5859,28/02/2008,23:02:25,28/02/2008 23:02:00,23,-22.63919531,-54.02373254,1.527777778,1.75,0.306633916,35.9035,28/02/2008,23:06:13,16.58,16.58,9.1,9.1,39.144,28/02/2008,23:17:46,M_CDER,BLUNT,N,,,3.050680566,4,0.0083,14.1,14.1,NA,1,0,3972,NA,1004.5,,28/02/2008 06:51,28/02/2008 20:33,N,28/02/2008 06:14,28/02/2008 21:10,D,0,0
#10_1a,10,#10_MT101_120308.TXT,101,25,1,3,yes,NONE,N,Y,38.5859,28/02/2008,23:02:25,28/02/2008 23:02:00,23,-22.63919531,-54.02373254,1.527777778,1.75,0.306633916,38.5859,28/02/2008,23:02:25,,,,,37.594,28/02/2008,23:05:18,PDER,BLUNT,N,,,3.050680566,4,0.0083,0,NA,4.7,0,1,3972,NA,1004.5,,28/02/2008 06:51,28/02/2008 20:33,N,28/02/2008 06:14,28/02/2008 21:10,D,0,0
#10_1a,10,#10_MT101_120308.TXT,101,25,2,3,yes,RISE,N,Y,37.594,28/02/2008,23:05:18,28/02/2008 23:05:00,23,-22.63907968,-54.02321664,1.75,0.555555556,0.362546622,35.9035,28/02/2008,23:06:13,,,,,38.71,28/02/2008,23:11:40,CDER,BLUNT,N,,,3.050937259,4,0.0083,0,NA,4.7,0,1,3972,NA,1004.5,,28/02/2008 06:51,28/02/2008 20:33,N,28/02/2008 06:14,28/02/2008 21:10,D,0,0
#10_1a,10,#10_MT101_120308.TXT,101,25,3,3,yes,RISE,Y,Y,38.71,28/02/2008,23:11:40,28/02/2008 23:11:00,23,-22.6389944,-54.02197131,1.75,0.555555556,0.362546622,37.9431,28/02/2008,23:12:23,,,,,39.144,28/02/2008,23:17:50,CDER,BLUNT,N,,,3.051582477,4,0.0083,0,NA,4.7,0,1,3972,NA,1004.5,,28/02/2008 06:51,28/02/2008 20:33,N,28/02/2008 06:14,28/02/2008 21:10,D,0,0
#10_1a,10,#10_MT101_120308.TXT,101,26,0,1,yes,NONE,Y,Y,39.206,28/02/2008,23:19:23,28/02/2008 23:19:00,23,-22.63879859,-54.02044374,0.555555556,13.80555556,0.037926316,36.5989,28/02/2008,23:26:42,17.95,17.95,8.72,8.72,39.206,28/02/2008,23:34:38,PDER,SHARP,N,,,3.052360807,4,0.0083,15,15,NA,1,0,3972,NA,1004.6,,28/02/2008 06:51,28/02/2008 20:33,N,28/02/2008 06:14,28/02/2008 21:10,D,0,0
#10_1a,10,#10_MT101_120308.TXT,101,26,1,1,yes,NONE,N,Y,39.206,28/02/2008,23:19:23,28/02/2008 23:19:00,23,-22.63879859,-54.02044374,0.555555556,13.80555556,0.037926316,36.6452,28/02/2008,23:20:33,,,,,38.71,28/02/2008,23:25:15,PDER,SHARP,N,,,3.052360807,4,0.0083,0,NA,NA,0,0,3972,NA,1004.6,,28/02/2008 06:51,28/02/2008 20:33,N,28/02/2008 06:14,28/02/2008 21:10,D,0,0
#10_1a,10,#10_MT101_120308.TXT,101,26,2,1,yes,RISE,Y,Y,38.71,28/02/2008,23:25:15,28/02/2008 23:25:00,23,-22.62787407,-54.0171633,0.555555556,13.80555556,2.275578984,36.5989,28/02/2008,23:26:42,,,,,39.206,28/02/2008,23:34:38,PDER,SHARP,N,,,3.052625658,4,0.0083,0,NA,NA,0,0,3972,NA,1005.3,,28/02/2008 06:51,28/02/2008 20:33,N,28/02/2008 06:14,28/02/2008 21:10,D,0,0
#10_1a,10,#10_MT101_120308.TXT,101,26,0,1,no,NONE,Y,Y,38.4621,29/02/2008,02:51:25,29/02/2008 02:51:00,2,-20.90000131,-54.04850959,8.138888889,0,7.212225273,37.3869,29/02/2008,02:52:43,5.68,2.49,4.63,1.94,38.028,29/02/2008,02:59:20,PDER,BLUNT,N,,,3.158881629,4,0.0083,4.8,4.8,4.8,1,1,4526,NA,1117,,29/02/2008 06:46,29/02/2008 20:24,N,29/02/2008 06:09,29/02/2008 21:01,D,0,0
#10_1a,10,#10_MT101_120308.TXT,101,27,0,1,no,NONE,Y,Y,38.3379,29/02/2008,08:02:38,29/02/2008 08:02:00,8,-19.20613909,-54.3776428,17.69444444,12.72222222,14.51343933,36.5989,29/02/2008,08:04:32,11.69,11.69,9.65,9.65,38.338,29/02/2008,08:27:32,CDER,BLUNT,N,,,3.199390191,4,0.0083,10,10,10,1,1,3996,NA,1222.4,,29/02/2008 06:39,29/02/2008 20:17,D,29/02/2008 06:01,29/02/2008 20:55,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,28,0,1,no,NONE,Y,Y,38.8338,29/02/2008,09:13:57,29/02/2008 09:13:00,9,-18.4089533,-54.61207111,18.91666667,11.94444444,13.40412707,38.314,29/02/2008,09:14:38,2.54,2.54,2.22,2.22,38.772,29/02/2008,09:23:57,CDER,BLUNT,N,,,2.875872962,4,0.0083,2.1,2.1,2.1,1,1,4395,NA,1271.2,,29/02/2008 06:35,29/02/2008 20:15,D,29/02/2008 05:58,29/02/2008 20:52,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,29,0,1,no,NONE,Y,Y,38.3998,29/02/2008,12:16:42,29/02/2008 12:16:00,12,-16.49615058,-55.13467583,5.194444444,9.388888889,0.142497775,37.8041,29/02/2008,12:17:19,2.26,2.26,1.98,1.98,38.462,29/02/2008,12:26:20,CDER,BLUNT,N,,,2.386062986,4,0.0083,1.9,1.9,1.9,1,1,4587,NA,1388.8,,29/02/2008 06:27,29/02/2008 20:08,D,29/02/2008 05:48,29/02/2008 20:46,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,30,0,1,yes,NONE,Y,Y,38.6482,29/02/2008,12:57:19,29/02/2008 12:57:00,12,-16.30337082,-55.20161134,17.52777778,16.44444444,4.61306537,20.2355,29/02/2008,13:04:30,610.36,610.36,511.47,511.47,38.772,29/02/2008,14:21:26,M_PDER,SHARP,N,,,2.327029721,4,0.0083,506.2,506.2,NA,1,0,4267,NA,1400.5,,29/02/2008 06:26,29/02/2008 20:07,D,29/02/2008 05:47,29/02/2008 20:46,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,30,1,2,yes,NONE,N,Y,38.6482,29/02/2008,12:57:19,29/02/2008 12:57:00,12,-16.30337082,-55.20161134,17.52777778,16.44444444,4.61306537,20.2355,29/02/2008,13:04:30,,,,,32,29/02/2008,13:19:13,PDER,SHARP,N,,,2.327029721,4,0.0083,0,NA,253.1,0,1,4267,NA,1400.5,This is possibly three ingestion events,29/02/2008 06:26,29/02/2008 20:07,D,29/02/2008 05:47,29/02/2008 20:46,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,30,2,2,yes,RISE,Y,Y,32.0001,29/02/2008,13:19:13,29/02/2008 13:19:00,13,-16.11510512,-55.23598969,16.44444444,1.388888889,0.192208449,21.4408,29/02/2008,13:22:41,,,,,38.772,29/02/2008,14:21:26,PDER,SHARP,N,,,2.275016829,4,0.0083,0,NA,253.1,0,1,4021,NA,1412.2,,29/02/2008 06:25,29/02/2008 20:07,D,29/02/2008 05:47,29/02/2008 20:45,L,0,0
#10_1a,10,#10_MT101_120308.TXT,101,31,0,1,no,NONE,Y,Y,37.842,29/02/2008,21:53:32,29/02/2008 21:53:00,21,-11.91789786,-57.0035258,0.527777778,4.138888889,0.907173427,34.9764,29/02/2008,21:53:32,8.13,8.13,6.38,6.38,37.842,29/02/2008,21:58:32,PDER,SHARP,N,,,1.088913456,4,0.0083,6.7,6.7,6.7,1,1,4101,NA,1667.3,,29/02/2008 06:05,29/02/2008 19:53,N,29/02/2008 05:24,29/02/2008 20:34,D,0,0
#10_1a,10,#10_MT101_120308.TXT,101,32,0,1,yes,NONE,Y,Y,37.842,29/02/2008,21:58:40,29/02/2008 21:58:00,21,-11.91503377,-57.00380002,4.138888889,0,0.138520336,28.8112,29/02/2008,22:12:47,193.24,103.71,103.2,52.44,34.799,29/02/2008,22:30:55,M_PDER,SHARP,N,,,1.088485413,4,0.0083,158.4,158.4,NA,1,0,4101,NA,1667.4,,29/02/2008 06:05,29/02/2008 19:53,N,29/02/2008 05:24,29/02/2008 20:34,D,0,0
